MIMAT,feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0000009,0.770229697,0,2.196852446,0.813956201,0.705551863,1.453821063,1.11541605,0,0.642612159,0,0.462274551,0.202823922,0.4401308,0.856126666,0.950698733,0.48259455,0,0.355169892,1.363018036,0,1.109269142,0.731478512,0.406880558,1.458537221,1.584576964,0,0.872230887,0.639340758,0.203810766,0.949638605,1.798720598,0,0.446083933,0,0,0.141220495,1.601004958,0,0,0.06784451,0.83634764,1.498176575,0,0.867575824,0.763054252,0.92095679,0.912160635,0.701518118,0.326639265,1.38561511,0.56879735,1.344200015,0.659198999,0.63583678,1.333102822,0,0.349214077,1.596274018,1.517920971,0.34535104,0.72212249,0.564428329,1.207708597,1.056999326,1.130063534,0.450190097,0,0.620868444,0.55906868,1.038789988,0,0.25736481,0.739859581,0.885964811,0,0.459773302,1.790226698,0.047474876,1.23851943,0,0.500587821,0.531011224,0.338956654,1.341184735,0.962808013,0.257037431,0,0,0.495820343,1.302532434,0.74388057,0,1.234453321,0.755521059,0.315337628,0.626888037,0.745111763,1.348673105,1.307528138,1.089624882,0.553866029,0.951007724,0,0,1.250928879,0,0.373931289,1.721971869,0.642737329,0,0.928499877,1.153418422,0.773274541,0.734749913,1.526951194,1.006593823,0.781369925,1.100281358,0.479225069,1.374359608,0,0,1.403832912,1.547414541,0,0,1.145416498,0.697018623
MIMAT0000020,0.885285795,0,1.381101131,0.918608367,1.068287373,0.903263807,0.944420099,0.853713334,0.883342147,0,0.761947036,0.378926456,0,1.129758358,1.41112113,0.067506179,0,1.383995056,1.026056647,0,1.365160823,1.031511188,0.660773993,0.815448284,0.902791917,0,0.395289093,0.331720889,0.712234974,0.059021961,0.78119427,0,0.894944549,0,0,0.500445485,1.279329777,0,0,0.899172783,0.516283453,1.09678638,0,1.098391891,1.000391126,1.442173243,1.698268533,0.460666895,0.324197084,1.315363646,0.1259045,0.520175159,0.315082937,0.684951246,1.165615678,0,1.004059434,0.54610014,0.588963568,0.694171131,0.704164445,0.500090837,1.661046505,1.082859039,0.28772828,0,0.310393244,1.01796031,1.900255561,0.029337429,0,1.139045477,1.092032075,1.529676676,0,1.01063776,1.074206233,0.55471921,1.051766515,0,0.292284936,0.385702431,0,0.675884604,1.704928994,0.137556121,0,0.067146741,0.9352054,1.307832718,0.915971279,0,0.831521511,0.60509789,0.31891641,1.016314626,0.88909632,0.91266191,1.530611873,0.809797883,0.399740607,1.765210032,0,0,1.242656589,0,0,1.245692968,0.788169563,0.01519372,0.778026104,0.588077664,0.484756768,0.502535462,0.114491031,0.892924845,0.415990025,0.56062299,1.171149731,1.116839886,0.704529762,0,0.836339116,0.654749274,0,1.057603955,0.555156589,0.444476068
MIMAT0000025,0.830854893,0,0.133489713,0.583149731,0,1.479341388,0.710067272,1.258507967,0.614658952,0,0.28480643,0.552020073,1.597563863,1.121014714,0.43625477,1.179901481,0,0.212709934,0.499260098,0,0.43388465,0.842712045,1.04656899,1.192885876,0.636556447,0,0.87801224,0.127408966,0.284710884,0.583052993,0.98343575,0,0.945217371,0,0,0.916990936,0.357465684,0,0,1.032578468,0.357493669,0.164772227,0,0.41661489,0.878205121,1.861416936,1.610189676,0.858826756,0.85876447,0,0.886980414,0.749978244,1.105917573,1.362552404,1.296571016,0,0.679159105,1.257182598,0.027971093,1.132848859,1.200475454,0.533365726,0,1.043551087,1.057832122,1.551900625,0.005723207,0,0.695058346,1.118629694,0,1.189590096,1.54046452,0.05631125,0,0.963216841,0.870712698,0.678077042,0.06512484,0,1.141543031,0.007638501,0.971357763,0.849689364,1.080247641,0.666659772,0,0,1.720374584,0.635982633,0.411555856,0,0.780135214,0.497606367,0.356963128,0.951022744,0.656723559,0.396949887,0.758952856,1.354944229,0,0.444101244,0,0,0.432865322,0,0.807112336,0.691658258,1.599963903,0.776906192,1.19132328,1.162456274,1.675611377,0,1.392848969,0.993165076,0.815000892,0.359912753,0.437004268,1.814306021,0.441127211,0,1.296985388,0.954452634,0,0.337369114,0.69991529,0.932815373
MIMAT0000026,1.557411909,0,1.342019081,0.008951986,0.274787873,1.513274193,0.993834317,0.650447249,0.462456226,0.2250752,0.558000028,0.735084355,0.222188175,1.204127669,1.064121485,0.910036445,0,0.765859306,0.363496274,0,0.917626441,0.664538503,0.697525501,1.409788489,1.112779856,0,0.185782462,1.200492024,0.926585972,0.096199818,1.27803719,0,0.237217471,0,0,0.662311971,0.30469203,0,0,0.346553236,0.61279434,0.197782576,0,0.08459647,0.234148979,1.202287436,1.02851665,0.494715542,0.885852277,1.265017152,0,0.763233185,0,1.050388575,0.314052939,0,0.749650955,1.349124312,1.000293374,0.306812167,0.689421296,0,0.670381069,0.108067237,0.891936183,1.218327999,0.906507552,1.03219378,0.82356298,0.297460288,0,0.850924134,0.633228838,0.244309261,0,0.89654547,1.589858413,0.993724644,0.126846448,0,0.986910939,1.038591385,0.421445876,0.307245076,1.704996347,0.152100414,0,0,0.373256445,1.182764649,0.883005679,0,0.229069173,0.215317145,1.061409235,0.628827155,1.299868345,0.950190783,1.285071015,0.671405792,0.587701917,0.307347089,0,0,0,0,0.441361874,1.907871008,1.139710426,0.186151072,0.780564487,0.449297965,1.528300881,0.85341984,0.24838537,1.167751074,1.016533136,0.890800714,1.242243648,1.217947245,0.450334072,0,0.710539937,0.496362239,0,0.530016303,0,1.233085871
MIMAT0000048,1.357183933,0,0.885847509,0.317459345,0.542040527,0.2628977,1.282167554,1.695868134,1.406327844,0,0.689895511,1.101559758,0.877070904,1.138722658,0.013446196,0.892632186,0,1.420331597,1.56094408,0,0.738348663,0.801237881,0.83975929,0.800311089,0.140813768,0,1.039864302,0.142744154,0.367927402,0.623990178,1.982674718,0,0.417913795,0,0,1.204670906,0.389993101,0,0,0.793900549,0.38626349,1.105014205,0,1.31641531,1.618904948,0.653143883,0.998284876,0.68962419,0,0.839074969,0.622620761,1.658582687,1.008493662,1.071011901,1.64632988,0,0.01421003,1.277024984,1.136211514,0,0.415473968,0.585865796,0.615422964,0.534541011,0.276949227,0.833608031,0.693438947,1.183915377,0.506191254,0.711109757,0,0.741262317,0.550336719,0.235491797,0,0.546230853,0.958053887,0.782972038,0.083698034,0,1.060674548,0.501338303,1.308586597,1.849675775,1.615774512,1.818286061,0,0,0.673103452,1.085953474,0.722194433,0,1.196401238,0.806501687,0.160558507,1.441935778,1.08704412,0.463101894,0.828312397,0.311469704,1.6954844,0.508062303,0,0,1.338983297,0,1.193210125,1.46950841,0.638398647,0.412427992,0.368483126,0.847794712,0.911109507,0.388666898,0.957148194,0.326931298,0.76303339,1.102074027,0.150917754,0.902051628,1.16300261,0,1.070601702,0.580131233,0,0.099172972,0.243797913,0.438508838
MIMAT0000051,0.884111464,0,1.375932455,1.06859529,0.625346243,1.621510029,0.613618016,1.290287137,0.590908408,0,0.81188643,0.605105996,0.571577311,1.638593554,0.726689279,0.826733768,0,1.280256748,1.018522143,0,0.339747816,0.507810175,1.318698049,0.608468771,0.329314351,0,1.085623503,0.47975716,0.447033107,0.332150638,0.7633093,0,0.480047822,0,0,0.596491575,1.343467355,0,0,1.284444809,1.574892998,1.242738724,0,1.084131122,1.194082141,0.134632036,0.899744093,0.391748101,0,0.203053251,0.587972224,0.420199543,0.502615571,1.163959384,1.449851274,0,1.078068972,1.015770078,0.955715239,0.762992799,0.960699379,1.261455417,1.171584725,1.54037118,0.611754775,0.258098066,0.795075417,0,0.612150431,1.007638931,0,0.64538008,1.388626337,1.324535251,0,0.118546098,0.972545505,1.562628388,0.58888185,0,1.783379555,0.572559118,0.811888397,1.618841052,0.418120682,0,0,0,0.353863984,0.318600684,0.499979585,0,1.375582814,0,1.17809546,0.774820268,0.960411727,0.843251705,0.883078694,1.349422336,0.567192137,1.710189581,0,0,0.99060601,0,0,0.783252954,1.115107775,0.87894845,0.837209642,0.489000052,0.756388366,0.313581616,1.336254716,0.893490791,0.449929327,0.773683786,0.926869452,1.08861661,0.270425767,0,0.438092649,1.730585456,0,0.65444082,0.710878789,1.764127731
MIMAT0000053,0.889953136,0,0.569865882,1.226900816,0.193159178,0.661253333,0.417099863,1.714517236,0.843215108,0,0.430639505,0.666877091,0.480386019,0.969571233,1.376099229,0.404256552,0.104249455,1.035745621,0.234989747,0,0,0.940020084,0.948574781,0.420095801,0.931082606,0,0.852993727,1.112333179,0,1.029307604,0.699624598,0,1.163593292,0,0,1.321939468,0.348646164,0,0,0.988441706,0.772051513,0.069810182,0,1.374127507,1.173412919,1.374078035,1.42002809,0.641494393,0.760583222,0.598578155,0.533685386,0.389458537,0.604452252,1.582733631,0.685064614,0,0.781834185,0.483347207,1.198319554,0.29401806,0.414069146,0,0.344464034,1.130516768,0.503849506,1.225581884,1.037197828,0.569029212,0,0.872343421,0,1.286746144,0.821457207,0.528413832,0,0.385260969,0.948723972,0.446421683,1.96047461,0,1.816265702,0.514780164,0.370882392,0.450460911,0.989306986,0,0,0,0.614340425,0.668209195,0.022860341,0,0.790881515,0.16177994,0.920742929,0.651004076,0.815286279,0.059839658,0.693338275,1.73312974,0.743911445,0.776220202,0,0,0.790192723,0,1.589459777,1.092317581,0.535876334,0.470924348,1.14580667,0.266653001,0.76031965,0.130922958,0.500197291,0.810146749,0.40627712,0.03086511,0.47970745,1.105227828,0.781450033,0.030497912,1.232990623,0.132049203,0,1.151918411,0.712051153,0.751360118
MIMAT0000061,0.776301026,0,1.000799537,0.216882646,0.448529422,0,0.557908535,1.9960953,0.259212315,0,0.211603448,0.997700572,1.12160337,1.592401385,1.40741837,1.289829016,0,0.991283,1.029815912,0,1.284086704,1.106374979,0.47327587,1.320082545,0.509607136,0,1.1921103,1.50815618,0.611187756,0.352577657,0.884325743,0,0.767180383,0,0,0.951026618,0,0,0,0.664714396,0.53389138,1.404233456,0,0.579885483,1.866883755,1.226634145,1.978968978,0.525830507,0.447013378,1.277055025,0.526800632,1.154889345,0.913294315,0.982708335,1.212695003,0,0.625638127,1.073945761,1.619071603,0.91388905,1.401536226,0.485511422,1.158176303,1.42666328,0.605166316,0,0.739352047,0.21714592,0,0.906279802,0,0,1.289535284,0.248245046,0,0.645875335,0.359873354,0.948100507,1.404589653,0,0.840832055,0.884655833,0.138543487,0.886952519,0.159416884,0.44777143,0,0,0.740102708,0.465218127,0.678551376,0,0.118074678,0.842370212,0.669380844,0.823032975,0,0.091735348,0.558341622,1.198462844,0.782697082,0.839359403,0,0,0.766409874,0,1.153394222,1.289108396,0.467515528,0.234132394,0.212578043,0.746062398,0.72216022,0,0.002067342,1.581844449,0.386606902,1.151340008,1.196465373,0.966056168,1.154996157,0.628136635,0.458801389,1.777279973,0,1.366608262,0.713797212,1.056847453
MIMAT0000062,0.998213828,0,0.196423188,1.236059785,0.387064487,0.620136678,0.692301929,1.033843398,0,0,0.601664245,0.148767635,0.274716407,0.431130171,0.419233263,0.845790207,0,0.312125385,0.749852121,0,0.634588659,0.806407809,0.722176433,1.136551142,0.850761056,0,0.815267384,1.730976582,0.371746927,1.700378895,1.164160371,0,0,0,0,0.852529466,0.355800867,0,0,0.37191686,1.029871225,1.512212873,0,0.942647934,0.637958527,0.177883118,0.21051386,0.245826408,0.228340894,0.219275415,0,0.906445622,0.849691272,0.779798329,1.504798293,0,1.400229335,0.910516024,0.67655915,0.725000918,0.670768261,0.838796735,0.903507948,0.570242941,1.583002925,1.451573133,0.760110974,1.003131151,0.615719318,0.778978884,0,1.569541574,0.742881119,0.672508001,0,0.702726722,0,1.39103806,1.571674943,0,2.307975769,0.973298728,0.719418406,0.170726106,0.155469716,0.502116382,0,0,0.357373744,0.119443364,0.960131228,0,1.120488644,0,1.154500127,0.324541926,0.991769433,1.275672078,0.390329003,0.474046737,0.578595042,0.757621169,0,0,0.971890569,0,1.222358584,0.594753683,0.865018606,0.401752591,0.637795448,0.784004152,0.680824459,0.041256741,0.482125014,0.553167343,0.53442502,0.506714582,0.888332784,0.382475913,0.684890568,0,0.984465361,0.331007063,0,0.718025565,0.159602746,0.878928483
MIMAT0000063,0.831948698,0,0.349003226,0.94759053,0.529150665,0.603475571,0.519604564,1.036403418,0.055956651,0,0.476189226,0.125656188,0.674613714,0.392794132,0.704614878,0.652036786,0,0.179109663,0.877699554,0,0.430112809,0.69931978,0.609238446,1.262660623,1.437389731,0,0.612535536,1.640965343,0.095024347,1.731006026,1.322700143,0,0.092686415,0,0,1.25323081,0.517082572,0,0,0.163245931,0.773775697,0.791501284,0,0.672076404,1.072410464,0.055737931,0,0.125402808,0.380937099,0.621552348,0.055543594,0.7597633,1.065875411,0.720984757,1.66255188,0,1.145547509,1.113086462,0.775953054,0.566477001,0.889398634,0.684954703,0.885697007,0.296745002,1.037471652,0.969278514,1.094913244,1.376668096,0.634177446,0.592635751,0,1.315444469,0.590560377,0.833239138,0,0.681515932,0,1.184034109,1.805024028,0,1.842876315,1.207665205,0.654983044,0.207207873,0.70311749,0.367958993,0,0,0.31910786,0.390698791,0.814338505,0,1.079772115,0,0.970356524,0.024117703,0.67236048,1.139866471,0.353198558,0.442904919,0.916201949,0.595878959,0,0,0.680004239,0,1.430483222,0.39106822,1.073870063,0.028815517,0.955489397,0.793698013,0.545776486,0.292737603,0.864736795,0.673529506,0.316846341,0.777154446,1.011857152,0.269314378,0.76538527,0,1.140377879,0.116823725,0,0.850267947,0.462084502,0.874899983
MIMAT0000064,0.740791678,0,0.413707525,1.216597199,0.378956884,0.867917478,0.617808402,0.954596877,0.045606427,0,0.346470952,0.217538714,0.630594432,0.724418342,0.599056661,0.635769248,0,0.126981527,0.614304185,0,0.469110101,0.724808872,0.57038641,1.19347167,1.172002912,0,0.573575795,1.773266912,0.291780502,1.830173373,1.382151365,0,0,0,0,0.980254233,0.301929384,0,0,0.295467168,0.795236886,1.147330284,0,1.076475024,0.832456589,0.182545915,0.196827263,0.202046081,0.261761874,0.31878227,0.006787177,0.857413828,1.121037602,0.727617145,1.569883585,0,1.364467621,1.004519582,0.829495132,0.59588784,0.714779973,0.838260829,0.698787332,0.41054967,1.519150853,0.948849618,0.725982487,1.090260029,0.521441698,0.620648205,0,1.519144535,0.735541284,0.891355038,0,0.637654185,0.088131621,1.265291572,1.689456224,0,1.985368967,1.010492325,0.415321082,0,0.491630644,0.482435971,0,0,0.218113616,0.346046567,0.866965652,0,1.002932906,0,1.024579048,0.289776176,0.864279032,1.290842533,0.268592387,0.686974466,0.892081857,0.616290689,0,0,0.936646342,0,1.412110567,0.495107919,0.896298885,0,0.825825214,0.82502836,0.620154679,0.208546236,0.678812087,0.453679055,0.259701073,0.491408587,0.72592479,0.230717614,0.663866878,0,1.022119999,0.179330468,0,0.718607247,0.238390669,1.017320514
MIMAT0000065,0.745472312,0,0,1.32178998,0.584356606,1.124996185,0.844972134,0.696069002,0,0,0.191696495,0.542905331,0.186423481,0.620610952,0.820430815,0.67322588,0,0.963836074,0.664375544,0,0.7156564,0.742240489,0.335925698,0.662690461,0.588753879,0,0.624656379,1.791060209,0.863187253,1.411257863,0.932983875,0,0.023026476,0,0,0.730015814,0.761282146,0,0,0.324184179,1.089912653,1.423066258,0,1.132812738,0.839805365,0,0.466832757,0.017752463,0.495911121,0.199567392,0.094640404,0.878751755,0.895184159,0.926894844,1.43023324,0,1.417720914,0.612886488,0.823520541,0.73576057,0.680314481,0.704537392,1.304558396,0.69398284,1.947476983,1.307375073,0.847213626,1.164925814,0.734397531,0.566440284,0,1.548859715,0.864421785,1.052179217,0,0.674196899,0.195345372,1.098855495,1.518958688,0,2.504438639,1.484493494,0.63800174,0.368112147,0.26432988,0.6613729,0,0,0.370729804,0.168947458,1.05998683,0,1.256101489,0,1.409912348,0.127673522,0.890990019,1.093221784,0.957143307,0.480187804,0.766187549,1.249257207,0,0,0.828251839,0,0.930636346,0.498936504,1.121663213,0.543596745,0.781767011,0.341445446,0.180813298,0.086635396,0.443758965,0.675282896,0.553186595,0.668119431,0.958579123,0.596809387,0.390758187,0,0.737976551,0.193878174,0,0.697434664,0.277895153,1.154664159
MIMAT0000066,0.799248636,0,0.452122092,1.404225707,0.381287724,0.74911207,0.917409003,0.655136406,0,0,0.800513029,0.113388889,0.160594434,0.376259595,0.784806669,1.214634061,0,0.430574507,0.88946718,0,0.537478745,1.091479778,0.794977725,1.230724216,0.563748121,0,0.932570457,1.770943284,0.454217166,1.756469607,0.939019978,0,0.23207888,0,0,0.7822752,0.363374352,0,0,0.336936265,1.05193615,1.366927266,0,1.121819735,0.669906616,0.201919585,0.172368929,0.389536142,0.370774865,0.40542388,0.230398312,0.83600992,0.966120243,0.894937158,1.266377926,0,1.640078783,0.942099035,0.57571435,0.38394919,0.877790451,0.77234906,1.006437898,0.638013363,1.506676674,0.966191888,0.871484697,0.912229002,0.58302629,1.153181553,0,1.420152664,0.59793961,0.721468568,0,0.755582213,0.008109435,1.611221313,1.503919601,0,2.162291288,0.832887769,0.575919747,0.319760025,0.15798676,0.584304571,0,0,0.568519473,0.007763986,1.074153543,0,1.233080745,0,1.106934786,0.254245877,1.267918348,1.273897886,0.605983853,0.779396534,0.440106213,0.820262432,0,0,0.79703635,0,0.954322636,0.375624716,0.930204988,0.29434219,0.633886695,0.95925653,0.724516332,0.113680288,0.534085929,0.351303756,0.642059445,0.328321695,0.953834176,0.128093451,0.65912497,0,1.293980241,0.349458396,0,0.69140029,0.149372771,0.421196908
MIMAT0000067,0.886506021,0,0.231033906,1.328166366,0.380048692,0.62532419,0.723821044,0.667429149,0.025275916,0,0.696244776,0.404954702,0.307223827,0.488402069,0.360466659,0.719501138,0,0.258936346,0.547601461,0,0.428470284,0.765427232,0.711304367,1.119677782,0.962300599,0,0.893803179,1.892618775,0.321369857,1.729218483,1.349339604,0,0.187652111,0,0,0.778344452,0.360935241,0,0,0.153952509,0.918520451,1.560556889,0,0.926162124,0.719252765,0.24883993,0.066890232,0.360544682,0.109080359,0.292944878,0.084754802,1.023635268,0.725490451,0.754390419,1.555559039,0,1.040620446,0.74221307,0.655804098,1.07142663,0.541030049,0.878080904,0.860445619,0.549276829,1.544601321,1.433830619,0.641416788,0.965669751,0.6043396,0.73384589,0,1.419733644,0.780257463,0.784740388,0,0.778137028,0,1.434015036,1.915700078,0,2.439525127,0.978928685,0.738799155,0,0.330864668,0.460922182,0,0,0.241839588,0.12331561,1.140948653,0,1.350611329,0,1.199316502,0.409292132,1.044983983,1.219518661,0.499007732,0.461862117,0.599605501,0.688020945,0,0,0.983058929,0,1.2123276,0.773878694,1.075593829,0.415175974,0.809021592,0.837831438,0.737750411,0.061966881,0.421129614,0.71387881,0.601263463,0.562603533,0.880171716,0.50387603,0.543500721,0,1.030017257,0.393799782,0,0.751747906,0.339716107,0.859489262
MIMAT0000068,0.336371064,0,0.623063326,0.454995513,1.0157727,0.383539349,1.274433732,0.493909538,1.047213793,0,1.222204328,0.709668517,0,0.554071128,0.335506827,0.286009759,0,0.49047491,0,0,0.342712104,1.589983344,0.911711574,1.560171366,1.275182724,0,0.711261451,1.06225419,0.539886236,0.703086972,1.03885448,0,1.061389089,0,0,0.907294989,0.266480476,0,0,0.47007516,0.722903371,0.072026409,0,0.572945058,0.776267648,0.936394513,0.73845005,1.267999172,0.310964018,0.646147668,0.782584727,0.56902194,0.643044233,1.554496765,1.752080441,0,0.680895507,0.478801101,1.159675121,1.114644527,0.47169739,1.517400265,0.277137756,0.529320657,0.379349619,0.975815892,0.893134117,0.678360522,1.064323306,0.615877986,0,0.932302594,1.512229204,0.846870124,0,1.379266143,0.928439438,1.216997623,1.450549483,0,0.802765965,0.28054595,0.136199296,0,0.97258848,0.521715403,0,0.033777181,1.514748096,0.94226104,0.318802655,0,0.218817577,0.353284538,0.403863847,0.480723321,1.642173052,1.571232677,1.266287804,0,0,0.983179331,0,0,0.758516729,0,0.134146735,1.122069478,0.769283473,0.370928973,0.813553989,0.478460938,0.455866396,0.403187603,0.644428134,0.872106254,1.061062336,1.422158122,0.885049939,1.193998337,1.839004397,0.001211284,1.010041714,0.862029314,0,0.992405832,0.512781084,0.354634017
MIMAT0000069,0.373134553,0,1.914469004,0.729085803,1.039429903,0.203046843,1.23557508,0.369022191,0.842199147,0,1.023699045,0.848858595,0.424691468,1.096093535,0.405908823,0.177927122,0,1.191618681,0,0,0.272702515,1.537210703,1.288210988,0.838660479,1.486027241,0,1.496797562,0.967119575,0.472657025,0.650104284,0.602611959,0,0.834237933,0,0,1.271773815,0.930160403,0,0,0.860720634,0.506326079,0.049698364,0,0.720068038,1.049908876,1.660207868,0.693273127,0.881709397,0.487061471,1.176788449,0.852822304,0.182310313,0.507165551,1.022060871,1.463692665,0,0.705694795,0.468587458,1.49723947,1.360321522,0.513043761,0.949942768,0.400943577,0.975943446,1.010451317,0,0.53548336,0.395739973,0.840697408,0.770847619,0,0.312805384,2.165082455,0.417342156,0,1.23560524,0.684586942,0.920208633,1.016909122,0,0.625984311,0.053808957,0.163604409,0.320664227,1.443014503,0.047413465,0,0,0.440515041,1.232975364,0.051978506,0,0.558591783,1.080882788,0.307632297,0.141308591,1.424046159,1.035284638,0.764923096,0.569958568,0.300613016,0.544499993,0,0,1.088347673,0,0.076219544,0.760970294,0.702337325,0.517824113,0.684989035,0.657304585,1.009300232,0.891174078,1.264110088,0.983437061,0.698911548,0.866533697,1.096353173,1.728675365,1.558838606,0,0.817635953,1.303020954,0,1.438238502,0.726023376,0.886183202
MIMAT0000070,0.769505024,0,0.932634532,1.018185258,0,0.616384506,1.171244264,1.396745205,1.158157587,0,0.601669192,0.458931237,0.686037183,0.248864204,0.814014554,0.234135091,0,0.682897687,0.325943559,0,0.496097833,0.546311975,0.484962881,0.601689041,1.136648774,0,0.611740291,0.383381188,0.190814257,1.09724772,0.723196208,0,0.238715142,0,0,0.258805275,0.047952995,0,0,1.102612019,1.092946172,0.933489919,0,0.662792385,0.967171788,0.484011084,0,1.145060658,0.359871894,1.682800174,1.17779088,0.467186719,1.087482333,1.299200416,0.871189654,0,1.602049232,0.088622101,2.106170893,0.704035163,0.136327505,0.15206559,1.580045819,0.560115516,1.007066488,0.633154929,0.433765024,1.422559857,0.152139038,0.508459866,0,1.356669188,1.130393267,0.372067183,0,0.503798604,1.613264203,0.707029462,0.7263574,0,0.270451128,0.895324469,1.356551409,0.690597773,1.612538338,0.952753305,0,0,1.24029243,0.476303548,0.482048392,0,0.944622159,0.389018893,1.77084446,0.273107678,0.304925114,0.854976654,0.444208145,1.309834957,0.580036581,0.785610795,0,0,0.605932474,0,1.176511884,1.160431862,0.257020831,0.202528119,0.639919937,0.546857417,0.639978051,0.952111542,0.697598755,0.502173662,1.620286465,0.762600064,1.239072323,0.286461592,1.712694764,0,0,1.289646626,0,0.624340296,0.152962461,1.448651791
MIMAT0000071,0,0,1.777824521,0.510808468,0.276454657,1.436424971,0.997647703,0.58000654,1.470772982,0,0.797195792,1.803914666,0.376472473,0.348778129,0.707125187,0.817636311,0,1.662838221,0.685587466,0,0.28040874,0.895983815,0.129243791,1.109278798,0.998094082,0,0.562017977,0.896079779,1.410336494,1.092505932,0.669294477,0,0.573350549,0,0,1.471372962,0.674637973,0,0,0.541253328,0.644137025,0.507409513,0,1.542719483,2.401685238,0.914011598,0.893922091,0.548877776,0.255237281,0.554888248,1.009775519,0.654466152,1.255554318,1.368660212,0.282931209,0,0.568797529,0.4094311,0.733607173,0.24788855,1.259451628,0,0.847092271,0.63904053,1.406170011,1.213731527,0.634781897,1.409127951,0.371469915,1.548868895,0,0.920595467,0.659853756,0.581388891,0,0.800216556,1.763088465,1.045985103,0.610107064,0,0.045556288,1.579772472,0.448460698,1.451916337,0.977970779,1.114268184,0,0,0.999601722,0.967709064,0.915417135,0,1.386275411,0.933545768,0.38530007,1.064950228,0.756086886,1.446276069,1.345110297,0.982296109,1.195561886,0.73369956,0,0,0.096020013,0,1.124103427,0.436794668,0.581503987,0,0.14364849,1.234241366,0.195322067,0.814567626,0.570560396,1.10620904,0.682443857,1.138534069,0.542708635,2.390426874,0.498310953,0,1.180106759,0.494147599,0,0.438913971,0.767269373,0.961917818
MIMAT0000072,0.63468343,0,1.496706605,0.744774044,0.25538969,0,0.41473642,0.630887151,1.535098314,0,0.040930521,0.207482412,0.933550179,0.426336646,0.787058175,0.724578142,0,0.552631021,0.925507963,0,0.844921589,1.049663305,0.91106391,1.154221654,0.54563272,0,0.744712293,0.320560455,0,1.009569526,1.039538383,0,1.293935657,0,0,0,0.556259096,0,0,0.677759111,0.904254913,0.317083746,0,0.075724587,0.361637712,0.991150975,0.805349529,0.467466056,0.348194182,1.508932114,1.432692766,1.273222327,1.098945856,0.833127677,1.741699696,0,1.455697298,0.824587166,1.784027457,0.475701094,0.360875964,0.396101117,1.436803937,0.487991154,1.331346512,0.493834525,0.837595344,0.838026404,0.327851564,0.947691798,0,1.639869332,1.087347388,0.629628539,0,0.232748255,1.626384139,0.991168797,0.591170132,0,0.640841305,0.851727366,1.397017717,1.102332234,0.912782252,1.104817033,0,0,1.176447511,0.877518356,0.707601726,0,1.687923551,0.324869305,0.345524371,0.273933768,0.555133879,0.581124842,0.324205905,0.806295753,0.203668714,0.9640733,0,0,0.472469121,0,1.44552207,0.760538459,0.372719228,0.226916477,1.161217093,0.962997198,1.187653184,1.131194711,1.466836572,0.293532908,1.828779936,1.086068869,1.024880886,0.440068334,1.901239276,0,0.309937775,0.804701149,0,0.063775375,0.963999331,0.780748785
